wage,wage_hat,wage_uhat,female,educ,meduc,meducf,exper,tenure,nonwhite,married,numdep,smsa,northcen,south,west,construc,ndurman,trcommpu,trade,services,profserv,profocc,clerocc,servocc,lwage,exper2,college1,college2,male,lwage2,l2wage,educ2,feduc,xxx
2.92,5.59145927429199,-2.67145943641663,1,12,12.5627374649048,12.3174600601196,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1.07158362865448,16,0,0,0,2.14316725730896,1.76473081111908,24,12,0
6.53,7.75689649581909,-1.22689640522003,1,16,12.5627374649048,12.3174600601196,3,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.87640690803528,9,1,1,0,3.75281381607056,2.56955409049988,32,16,0
6.25,7.75689649581909,-1.50689649581909,1,16,12.5627374649048,12.3174600601196,8,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.83258152008057,64,1,1,0,3.66516304016113,2.52572870254517,32,16,0
3.75,5.59145927429199,-1.84145939350128,1,12,12.5627374649048,12.3174600601196,5,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1.32175588607788,25,0,0,0,2.64351177215576,2.01490306854248,24,12,0
3.1,2.3433039188385,0.756696105003357,1,6,12.5627374649048,12.3174600601196,14,0,1,0,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1.13140213489532,196,0,0,0,2.26280426979065,1.82454931735992,12,6,0
3,5.59145927429199,-2.59145951271057,1,12,12.5627374649048,12.3174600601196,26,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0986123085022,676,0,0,0,2.19722461700439,1.7917594909668,24,12,0
3.51,5.59145927429199,-2.08145952224731,1,12,12.5627374649048,12.3174600601196,7,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1.25561606884003,49,0,0,0,2.51123213768005,1.94876325130463,24,12,0
2.9,5.59145927429199,-2.69145941734314,1,12,12.5627374649048,12.3174600601196,17,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.06471073627472,289,0,0,0,2.12942147254944,1.75785791873932,24,12,0
4.28,6.13281869888306,-1.85281872749329,1,13,12.5627374649048,12.3174600601196,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1.45395302772522,1,0,0,0,2.90790605545044,2.14710021018982,26,13,0
8.13,6.13281869888306,1.99718129634857,1,13,12.5627374649048,12.3174600601196,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2.09556102752686,9,0,0,0,4.19112205505371,2.78870820999146,26,13,0
5,7.75689649581909,-2.75689649581909,1,16,12.5627374649048,12.3174600601196,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.60943794250488,4,1,1,0,3.21887588500977,2.30258512496948,32,16,0
3.4,5.59145927429199,-2.19145941734314,1,12,12.5627374649048,12.3174600601196,26,15,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.2237753868103,676,0,0,0,2.44755077362061,1.9169225692749,24,12,0
4.1,7.75689649581909,-3.65689635276794,1,16,12.5627374649048,12.3174600601196,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.41098701953888,25,1,1,0,2.82197403907776,2.10413408279419,32,16,0
3.75,5.59145927429199,-1.84145939350128,1,12,12.5627374649048,12.3174600601196,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.32175588607788,49,0,0,0,2.64351177215576,2.01490306854248,24,12,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,6,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.25276291370392,36,0,0,0,2.50552582740784,1.94591009616852,24,12,0
4.57,6.67417812347412,-2.10417795181274,1,14,12.5627374649048,12.3174600601196,37,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.51951324939728,1369,0,0,0,3.03902649879456,2.21266031265259,28,14,0
4,3.96738171577454,0.0326183438301086,1,9,12.5627374649048,12.3174600601196,19,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.3862943649292,361,0,0,0,2.7725887298584,2.0794415473938,18,9,0
4,6.13281869888306,-2.13281869888306,1,13,12.5627374649048,12.3174600601196,6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943649292,36,0,0,0,2.7725887298584,2.0794415473938,26,13,0
3.25,3.42602229118347,-0.1760223954916,1,8,12.5627374649048,12.3174600601196,9,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1.1786550283432,81,0,0,0,2.3573100566864,1.8718022108078,16,8,0
4.5,5.59145927429199,-1.09145939350128,1,12,12.5627374649048,12.3174600601196,35,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.5040774345398,1225,0,0,0,3.00815486907959,2.19722461700439,24,12,0
3.2,7.21553707122803,-4.01553726196289,1,15,12.5627374649048,12.3174600601196,2,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1.16315078735352,4,0,0,0,2.32630157470703,1.85629796981812,30,15,0
9.42,6.67417812347412,2.74582195281982,1,14,12.5627374649048,12.3174600601196,23,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2.24283504486084,529,0,0,0,4.48567008972168,2.93598222732544,28,14,0
3.1,5.05010032653809,-1.95010018348694,1,11,12.5627374649048,12.3174600601196,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1.13140213489532,4,0,0,0,2.26280426979065,1.82454931735992,22,11,0
3.2,5.59145927429199,-2.39145946502686,1,12,12.5627374649048,12.3174600601196,15,5,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.16315078735352,225,0,0,0,2.32630157470703,1.85629796981812,24,12,0
1.43,5.59145927429199,-4.16145944595337,1,12,12.5627374649048,12.3174600601196,17,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.357674449682236,289,0,0,0,0.715348899364471,1.05082166194916,24,12,0
11.1,7.21553707122803,3.88446283340454,1,15,12.5627374649048,12.3174600601196,1,4,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,2.40694499015808,1,0,0,0,4.81388998031616,3.10009217262268,30,15,0
5.71,7.75689649581909,-2.04689645767212,1,16,12.5627374649048,12.3174600601196,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.74221897125244,9,1,1,0,3.48443794250488,2.43536615371704,32,16,0
4.5,5.59145927429199,-1.09145939350128,1,12,12.5627374649048,12.3174600601196,47,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1.5040774345398,2209,0,0,0,3.00815486907959,2.19722461700439,24,12,0
5.8,5.59145927429199,0.208540573716164,1,12,12.5627374649048,12.3174600601196,19,6,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.75785791873932,361,0,0,0,3.51571583747864,2.45100498199463,24,12,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,26,20,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.25276291370392,676,0,0,0,2.50552582740784,1.94591009616852,24,12,0
3.35,7.21553707122803,-3.86553716659546,1,15,12.5627374649048,12.3174600601196,3,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1.20896029472351,9,0,0,0,2.41792058944702,1.90210747718811,30,15,0
3.5,6.67417812347412,-3.17417788505554,1,14,12.5627374649048,12.3174600601196,5,4,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1.25276291370392,25,0,0,0,2.50552582740784,1.94591009616852,28,14,0
4.1,6.67417812347412,-2.57417798042297,1,14,12.5627374649048,12.3174600601196,6,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.41098701953888,36,0,0,0,2.82197403907776,2.10413408279419,28,14,0
2.9,5.59145927429199,-2.69145941734314,1,12,12.5627374649048,12.3174600601196,37,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.06471073627472,1369,0,0,0,2.12942147254944,1.75785791873932,24,12,0
3.24,5.59145927429199,-2.35145950317383,1,12,12.5627374649048,12.3174600601196,16,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1.17557334899902,256,0,0,0,2.35114669799805,1.86872053146362,24,12,0
2.89,4.50874090194702,-1.61874091625214,1,10,12.5627374649048,12.3174600601196,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0612565279007,64,0,0,0,2.12251305580139,1.7544037103653,20,10,0
3.75,6.67417812347412,-2.92417788505554,1,14,12.5627374649048,12.3174600601196,13,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,1.32175588607788,169,0,0,0,2.64351177215576,2.01490306854248,28,14,0
6.63,5.59145927429199,1.03854060173035,1,12,12.5627374649048,12.3174600601196,36,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.89160478115082,1296,0,0,0,3.78320956230164,2.58475208282471,24,12,0
6.33,7.75689649581909,-1.42689645290375,1,16,12.5627374649048,12.3174600601196,9,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.84530019760132,81,1,1,0,3.69060039520264,2.53844738006592,32,16,0
2.75,6.13281869888306,-3.38281869888306,1,13,12.5627374649048,12.3174600601196,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1.01160097122192,1,0,0,0,2.02320194244385,1.70474803447723,26,13,0
5.25,5.59145927429199,-0.341459423303604,1,12,12.5627374649048,12.3174600601196,19,10,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1.65822803974152,361,0,0,0,3.31645607948303,2.35137534141541,24,12,0
3,4.50874090194702,-1.50874090194702,1,10,12.5627374649048,12.3174600601196,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0986123085022,4,0,0,0,2.19722461700439,1.7917594909668,20,10,0
3,6.67417812347412,-3.67417788505554,1,14,12.5627374649048,12.3174600601196,33,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0986123085022,1089,0,0,0,2.19722461700439,1.7917594909668,28,14,0
3.13,5.59145927429199,-2.46145939826965,1,12,12.5627374649048,12.3174600601196,6,5,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1.14103305339813,36,0,0,0,2.28206610679626,1.83418023586273,24,12,0
5,5.59145927429199,-0.591459453105927,1,12,12.5627374649048,12.3174600601196,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.60943794250488,49,0,0,0,3.21887588500977,2.30258512496948,24,12,0
2.92,3.96738171577454,-1.04738163948059,1,9,12.5627374649048,12.3174600601196,49,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.07158362865448,2401,0,0,0,2.14316725730896,1.76473081111908,18,9,0
2.93,5.59145927429199,-2.66145944595337,1,12,12.5627374649048,12.3174600601196,36,2,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1.07500243186951,1296,0,0,0,2.15000486373901,1.76814961433411,24,12,0
4.63,5.59145927429199,-0.961459457874298,1,12,12.5627374649048,12.3174600601196,16,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1.53255689144135,256,0,0,0,3.06511378288269,2.22570395469666,24,12,0
4.29,5.59145927429199,-1.30145943164825,1,12,12.5627374649048,12.3174600601196,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.45628678798676,9,0,0,0,2.91257357597351,2.14943385124207,24,12,0
3.55,5.59145927429199,-2.04145932197571,1,12,12.5627374649048,12.3174600601196,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26694762706757,36,0,0,0,2.53389525413513,1.96009480953217,24,12,0
3.45,5.59145927429199,-2.14145946502686,1,12,12.5627374649048,12.3174600601196,6,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.23837423324585,36,0,0,0,2.4767484664917,1.93152141571045,24,12,0
4.34,7.75689649581909,-3.4168963432312,1,16,12.5627374649048,12.3174600601196,5,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1.46787428855896,25,1,1,0,2.93574857711792,2.16102147102356,32,16,0
5.05,5.59145927429199,-0.541459441184998,1,12,12.5627374649048,12.3174600601196,19,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1.6193882226944,361,0,0,0,3.23877644538879,2.31253552436829,24,12,0
3.3,5.59145927429199,-2.29145932197571,1,12,12.5627374649048,12.3174600601196,21,9,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1.19392251968384,441,0,0,0,2.38784503936768,1.88706970214844,24,12,0
4.5,6.13281869888306,-1.63281869888306,1,13,12.5627374649048,12.3174600601196,23,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1.5040774345398,529,0,0,0,3.00815486907959,2.19722461700439,26,13,0
4.5,5.59145927429199,-1.09145939350128,1,12,12.5627374649048,12.3174600601196,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1.5040774345398,4,0,0,0,3.00815486907959,2.19722461700439,24,12,0
2.25,5.59145927429199,-3.34145951271057,1,12,12.5627374649048,12.3174600601196,5,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0.810930192470551,25,0,0,0,1.6218603849411,1.5040774345398,24,12,0
4.5,5.59145927429199,-1.09145939350128,1,12,12.5627374649048,12.3174600601196,36,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1.5040774345398,1296,0,0,0,3.00815486907959,2.19722461700439,24,12,0
3,3.96738171577454,-0.967381656169891,1,9,12.5627374649048,12.3174600601196,23,20,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0986123085022,529,0,0,0,2.19722461700439,1.7917594909668,18,9,0
6,7.21553707122803,-1.21553719043732,1,15,12.5627374649048,12.3174600601196,19,4,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1.7917594909668,361,0,0,0,3.58351898193359,2.4849066734314,30,15,0
4.63,6.67417812347412,-2.0441780090332,1,14,12.5627374649048,12.3174600601196,4,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1.53255689144135,16,0,0,0,3.06511378288269,2.22570395469666,28,14,0
6.22,5.59145927429199,0.628540575504303,1,12,12.5627374649048,12.3174600601196,19,9,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1.82776987552643,361,0,0,0,3.65553975105286,2.52091717720032,24,12,0
4.2,6.67417812347412,-2.47417783737183,1,14,12.5627374649048,12.3174600601196,33,16,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.43508458137512,1089,0,0,0,2.87016916275024,2.12823176383972,28,14,0
4,5.05010032653809,-1.0501002073288,1,11,12.5627374649048,12.3174600601196,45,12,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1.3862943649292,2025,0,0,0,2.7725887298584,2.0794415473938,22,11,0
3,6.13281869888306,-3.13281869888306,1,13,12.5627374649048,12.3174600601196,5,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1.0986123085022,25,0,0,0,2.19722461700439,1.7917594909668,26,13,0
7,7.75689649581909,-0.756896436214447,1,16,12.5627374649048,12.3174600601196,26,3,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1.94591009616852,676,1,1,0,3.89182019233704,2.63905739784241,32,16,0
2.88,4.50874090194702,-1.62874090671539,1,10,12.5627374649048,12.3174600601196,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1.05779027938843,4,0,0,0,2.11558055877686,1.75093746185303,20,10,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,20,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1.25276291370392,400,0,0,0,2.50552582740784,1.94591009616852,24,12,0
2.9,5.59145927429199,-2.69145941734314,1,12,12.5627374649048,12.3174600601196,15,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,1.06471073627472,225,0,0,0,2.12942147254944,1.75785791873932,24,12,0
3,2.88466310501099,0.115336857736111,1,7,12.5627374649048,12.3174600601196,26,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0986123085022,676,0,0,0,2.19722461700439,1.7917594909668,14,7,0
3.54,6.13281869888306,-2.59281873703003,1,13,12.5627374649048,12.3174600601196,6,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.26412677764893,36,0,0,0,2.52825355529785,1.95727396011353,26,13,0
5.13,7.21553707122803,-2.08553719520569,1,15,12.5627374649048,12.3174600601196,6,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.6351056098938,36,0,0,0,3.2702112197876,2.3282527923584,30,15,0
2,4.50874090194702,-2.50874090194702,1,10,12.5627374649048,12.3174600601196,3,0,1,0,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0.6931471824646,9,0,0,0,1.3862943649292,1.3862943649292,20,10,0
3.5,5.59145927429199,-2.09145951271057,1,12,12.5627374649048,12.3174600601196,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1.25276291370392,4,0,0,0,2.50552582740784,1.94591009616852,24,12,0
6.26,6.13281869888306,0.127181306481361,1,13,12.5627374649048,12.3174600601196,37,17,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.83418023586273,1369,0,0,0,3.66836047172546,2.52732729911804,26,13,0
3.75,5.59145927429199,-1.84145939350128,1,12,12.5627374649048,12.3174600601196,18,0,0,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1.32175588607788,324,0,0,0,2.64351177215576,2.01490306854248,24,12,0
4.1,5.59145927429199,-1.49145936965942,1,12,12.5627374649048,12.3174600601196,3,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1.41098701953888,9,0,0,0,2.82197403907776,2.10413408279419,24,12,0
3.55,5.59145927429199,-2.04145932197571,1,12,12.5627374649048,12.3174600601196,21,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.26694762706757,441,0,0,0,2.53389525413513,1.96009480953217,24,12,0
3.35,6.67417812347412,-3.32417798042297,1,14,12.5627374649048,12.3174600601196,5,4,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.20896029472351,25,0,0,0,2.41792058944702,1.90210747718811,28,14,0
4.17,-0.904851675033569,5.07485151290894,1,0,12.5627374649048,12.3174600601196,22,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.42791604995728,484,0,0,0,2.85583209991455,2.12106323242188,0,0,0
3.05,5.59145927429199,-2.54145932197571,1,12,12.5627374649048,12.3174600601196,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1.11514163017273,4,0,0,0,2.23028326034546,1.80828881263733,24,12,0
14.58,8.83961486816406,5.74038505554199,1,18,12.5627374649048,12.3174600601196,13,7,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2.67965078353882,169,1,1,0,5.35930156707764,3.37279796600342,36,18,0
3,5.59145927429199,-2.59145951271057,1,12,12.5627374649048,12.3174600601196,11,0,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.0986123085022,121,0,0,0,2.19722461700439,1.7917594909668,24,12,0
10.63,6.13281869888306,4.49718141555786,1,13,12.5627374649048,12.3174600601196,16,10,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2.36368012428284,256,0,0,0,4.72736024856567,3.05682730674744,26,13,0
3.05,3.42602229118347,-0.376022398471832,1,8,12.5627374649048,12.3174600601196,50,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.11514163017273,2500,0,0,0,2.23028326034546,1.80828881263733,16,8,0
2.89,-0.904851675033569,3.79485177993774,1,0,12.5627374649048,12.3174600601196,42,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0612565279007,1764,0,0,0,2.12251305580139,1.7544037103653,0,0,0
4.2,6.13281869888306,-1.93281865119934,1,13,12.5627374649048,12.3174600601196,11,3,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1.43508458137512,121,0,0,0,2.87016916275024,2.12823176383972,26,13,0
3.25,5.59145927429199,-2.34145951271057,1,12,12.5627374649048,12.3174600601196,40,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.1786550283432,1600,0,0,0,2.3573100566864,1.8718022108078,24,12,0
5.05,4.50874090194702,0.541259109973908,1,10,12.5627374649048,12.3174600601196,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.6193882226944,25,0,0,0,3.23877644538879,2.31253552436829,20,10,0
4,5.59145927429199,-1.59145939350128,1,12,12.5627374649048,12.3174600601196,43,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943649292,1849,0,0,0,2.7725887298584,2.0794415473938,24,12,0
2.9,5.05010032653809,-2.15010023117065,1,11,12.5627374649048,12.3174600601196,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.06471073627472,36,0,0,0,2.12942147254944,1.75785791873932,22,11,0
6.38,6.13281869888306,0.247181311249733,1,13,12.5627374649048,12.3174600601196,11,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.85316812992096,121,0,0,0,3.70633625984192,2.54631519317627,26,13,0
6.15,5.59145927429199,0.55854058265686,1,12,12.5627374649048,12.3174600601196,35,12,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.81645202636719,1225,0,0,0,3.63290405273438,2.50959920883179,24,12,0
3.83,5.59145927429199,-1.76145946979523,1,12,12.5627374649048,12.3174600601196,18,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1.3428647518158,324,0,0,0,2.68572950363159,2.0360119342804,24,12,0
2.9,4.50874090194702,-1.60874092578888,1,10,12.5627374649048,12.3174600601196,18,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1.06471073627472,324,0,0,0,2.12942147254944,1.75785791873932,20,10,0
4.68,7.75689649581909,-3.07689642906189,1,16,12.5627374649048,12.3174600601196,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.54329812526703,9,1,1,0,3.08659625053406,2.23644518852234,32,16,0
5.83,3.42602229118347,2.40397763252258,1,8,12.5627374649048,12.3174600601196,36,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.7630170583725,1296,0,0,0,3.526034116745,2.45616412162781,16,8,0
2.9,1.80194461345673,1.09805536270142,1,5,12.5627374649048,12.3174600601196,34,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.06471073627472,1156,0,0,0,2.12942147254944,1.75785791873932,10,5,0
6,5.05010032653809,0.949899852275848,1,11,12.5627374649048,12.3174600601196,37,8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.7917594909668,1369,0,0,0,3.58351898193359,2.4849066734314,22,11,0
6,6.67417812347412,-0.674177944660187,1,14,12.5627374649048,12.3174600601196,11,3,0,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1.7917594909668,121,0,0,0,3.58351898193359,2.4849066734314,28,14,0
3,7.75689649581909,-4.75689649581909,1,16,12.5627374649048,12.3174600601196,19,10,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1.0986123085022,361,1,1,0,2.19722461700439,1.7917594909668,32,16,0
2.9,5.59145927429199,-2.69145941734314,1,12,12.5627374649048,12.3174600601196,26,1,0,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1.06471073627472,676,0,0,0,2.12942147254944,1.75785791873932,24,12,0
6.25,7.21553707122803,-0.965537190437317,1,15,12.5627374649048,12.3174600601196,12,4,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1.83258152008057,144,0,0,0,3.66516304016113,2.52572870254517,30,15,0
3,4.50874090194702,-1.50874090194702,1,10,12.5627374649048,12.3174600601196,7,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0986123085022,49,0,0,0,2.19722461700439,1.7917594909668,20,10,0
2.31,3.96738171577454,-1.65738165378571,1,9,12.5627374649048,12.3174600601196,4,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0.837247550487518,16,0,0,0,1.67449510097504,1.53039467334747,18,9,0
10,6.67417812347412,3.32582211494446,1,14,12.5627374649048,12.3174600601196,28,11,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2.30258512496948,784,0,0,0,4.60517024993897,2.99573230743408,28,14,0
5.84,6.13281869888306,-0.292818695306778,1,13,12.5627374649048,12.3174600601196,5,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1.76473081111908,25,0,0,0,3.52946162223816,2.45787787437439,26,13,0
5,5.59145927429199,-0.591459453105927,1,12,12.5627374649048,12.3174600601196,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.60943794250488,25,0,0,0,3.21887588500977,2.30258512496948,24,12,0
4.27,7.75689649581909,-3.48689651489258,1,16,12.5627374649048,12.3174600601196,22,4,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1.45161378383636,484,1,1,0,2.90322756767273,2.14476108551025,32,16,0
9,8.29825592041016,0.701744258403778,1,17,12.5627374649048,12.3174600601196,7,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2.19722461700439,49,1,1,0,4.39444923400879,2.89037179946899,34,17,0
6.43,7.75689649581909,-1.32689642906189,1,16,12.5627374649048,12.3174600601196,17,3,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1.86097455024719,289,1,1,0,3.72194910049438,2.55412173271179,32,16,0
3,6.67417812347412,-3.67417788505554,1,14,12.5627374649048,12.3174600601196,17,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,1,0,1.0986123085022,289,0,0,0,2.19722461700439,1.7917594909668,28,14,0
3,5.05010032653809,-2.05010008811951,1,11,12.5627374649048,12.3174600601196,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1.0986123085022,1,0,0,0,2.19722461700439,1.7917594909668,22,11,0
4.5,5.59145927429199,-1.09145939350128,1,12,12.5627374649048,12.3174600601196,37,14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.5040774345398,1369,0,0,0,3.00815486907959,2.19722461700439,24,12,0
3,5.59145927429199,-2.59145951271057,1,12,12.5627374649048,12.3174600601196,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0986123085022,1444,0,0,0,2.19722461700439,1.7917594909668,24,12,0
7.5,7.75689649581909,-0.256896466016769,1,16,12.5627374649048,12.3174600601196,6,2,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2.01490306854248,36,1,1,0,4.02980613708496,2.70805025100708,32,16,0
6.25,6.13281869888306,0.117181316018105,1,13,12.5627374649048,12.3174600601196,6,5,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1.83258152008057,36,0,0,0,3.66516304016113,2.52572870254517,26,13,0
4.72,5.59145927429199,-0.871459424495697,1,12,12.5627374649048,12.3174600601196,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.55180883407593,225,0,0,0,3.10361766815186,2.24495601654053,24,12,0
3.75,6.67417812347412,-2.92417788505554,1,14,12.5627374649048,12.3174600601196,8,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.32175588607788,64,0,0,0,2.64351177215576,2.01490306854248,28,14,0
6.5,5.59145927429199,0.908540546894074,1,12,12.5627374649048,12.3174600601196,8,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1.8718022108078,64,0,0,0,3.7436044216156,2.56494927406311,24,12,0
3.1,5.59145927429199,-2.49145936965942,1,12,12.5627374649048,12.3174600601196,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1.13140213489532,4,0,0,0,2.26280426979065,1.82454931735992,24,12,0
